class,text
P,Groups balanced at baseline with respect to demographic characteristics.
P,Groups comparable at baseline with regard to demographic characteristics.
P,Groups of participants appeared similar at baseline
P,Groups similar at baseline with respect to demographic characteristics.
Q,Groups similar at the start No concomitant procedures
P,"Groups similar in sex, age and smoking habits"
P,"Groups similar in sex, age and smoking habits"
P,Groups were balanced at baseline.
N,H1N1 influenza publicity may have influenced hand hygiene
Q,"Hands-on group had larger percentage of women in supine position. No other sources of bias evident More women in the hands-on group had episiotomy; it was not clear how this 
affected assessment of tears"
N,"High risk of bias based on number of participants per arm (18, 22, 22)"
N,High risk of bias based on number of participants per arm (n = 22) Power calculation done
N,High risk of bias based on number of participants per arm (n = 40)
N,High risk of bias based on number of participants per arm (N = 42)
N,"High risk of recruitment bias as communities were randomised and then schools within each community were invited to participate Unclear baseline imbalance as communities differed on nutrition and PA policy, raising awareness for these topics and health promotion expertise"
Q,"Higher percentage of chronic renal failure in the MAB-T88 group (5.6% versus 3.1%) and shock in the placebo group (85.8% versus 80.3%), but the number of patients requiring vasopressors was equal (49.2% versus 48.4%)"
N,"Imbalances at baseline for the BMD sub study group, with 1 group having higher baseline osteoporosis risk. This may bias secondary outcomes reported."
Q,Imbalances between groups in baseline MBL
N,"In our opinion, the ROM of the HCO group on page 446 is not correct"
N,"In selection, children with previously failed GORD treatment were far more likely to be enrolled. Study supported by a grant by Merck & Co., Inc., to each of the 3 sites"
N,"In the intervention group, 3 dropouts; in the control group, 15 dropouts"
N,"In the opening wedge high tibial osteotomy group, 22 participants were allocated to this intervention, but 23 received this intervention and were also included in the analysis"
Q,Inadequate information
P,"Included patient characteristicsComment: no evidence of a differences in baseline patient characteristicsQuote: “There were no significant differences between the groups at baselinefor any demographic parameter, pain or quality of life measure, or previoustreatment for endometriosis.”Funding sourceNot detailedEthical approvalComment: Ehitcal approval obtainedQuote: “Approval for the study was obtained from the institution’s ethics com-mittee.”Other sourcesNo other biases were evident"
P,Included patient characteristicsComment: no evidence of a differences in participant characteristicsFundingComment: Not statedEthical approvalComment: Ethical approval obtainedOther sourcesNo other biases were evident from the trial report
P,"Included patient characteristicsComment: No statistical differences between intervention and control groupparticipantsQuote: ""The baseline characteristics of the women are shown in Table 1.Twelve women (3.5%) — seven in the laparoscopic to surgery group and five in the diagnostic to la-paroscopy group — had a previous diagnosis of endometriosis. Tubal paten-cy was documented during the laparoscopy in 99 % and 98 % of the women inthe laparoscopic surgery group and the diagnostic to laparoscopy group, re-spectively, and by previous hysterosalpingography in the remainder. The pro-portion of women whose status at the end of the 36 to week follow to up wasconfirmed by a pregnancy test (67 %) did not differ between the two groups.""Ethical approvalComment: Ethical approval sortQuote: “The study protocol was approved by the appropriate review commit-tee at each hospital, and all the women gave written consent before the la-paroscopy was performed.”Source of fundingComment: Source of funding statedQuote: “Supported by a grant from the Medical Research Council of Canada.Dr. Marcoux holds a National Health Research Scholarship from Health Cana-da.”Other sourcesNo other biases were evident from the trial report"
