class,text
Q,"Insufficient description of allocation concealment: “Each study center had a 
pre-determined sequence of randomization numbers which were allocated sequentially to eligible participants. Participants were allocated equally among 3 
different vaccine lots”"
Q,Insufficient information
Q,Insufﬁcient information given to determine adequate allocation concealment
Q,Insufﬁcient information given to determine adequate allocation concealment
Q,Insufficient information on method used in allocation concealment
Q,Insufficient information on method used in allocation concealment
Q,Insufficient information on method used in allocation concealment
Q,Insufficient information provided
Q,Insufficient information provided
Q,Insufficient information provided
Q,Insufﬁcient information provided on allocation concealment
Q,Insufficient information provided.
Q,Insufficient information to judge
Q,Insufficient information to make a conclusive judgement
Q,Insufficient information to make determination
Q,Insufficient information to make determination
Q,Insufficient information to make determination
N,Insufficient information to make determination
Q,Insufficient information to make determination
Q,Insufficient information to make determination
Q,Insufficient information to permit judgement of ‘Low risk’ or ‘High risk’. The method of concealment was not described.
Q,Insufficient information was available
Q,Insufficient information was available
Q,Insufficient information was available
Q,Insufficient information was available
Q,Insufficient information was available
Q,Insufficient information was available
P,Interactive telephone system
P,Interactive voice response system (IVRS) used to obtain randomisation number.
P,Interactive voice response system used.
P,Interactive voice-response system
P,"Intervention was concealed Quote: ""A local pharmaceutical company (ACME Laboratories Ltd, Dhaka, Bangladesh) prepared the study syrups (zinc and placebo), which were supplied in identical 50-mL bottles. The vitamin A and placebo capsules looked identical."""
N,Interventionist opened a sealed envelope that revealed treatment assignment (p. 807)
N,Investigators were aware of participant randomisation
N,Investigators were aware of participant randomisation
N,Investigators were aware of participant randomisation
N,Investigators were aware of participant randomisation.
N,"It became apparent during questioning after the presentation of this trial's data at the European Stroke Conference (Glasgow 2007), that the imbalance in allocation between the 3 groups in this trial (there were approximately 30 more participants analysed in the 80 mcg/kg dose group than the other 2 groups) was due to the fact that the 80 mcg/kg dose of rFVIIa tended to be packed in the first of the 3 boxes of study drug for part of the trial (which might have unblinded investigators, in view of the preponderance of thromboembolic adverse events with the higher dose"
