class,text
P,"Quote: Randomiation schedules were stratified with the use of a permuted block method with a block size of four to six using the statistical analysis system and a treatment allocation ratio of 1:1"""
Q,"Quote:''A prospective, randomised, multicenter study'' Comment: insufficient information about the method of randomisation"
P,Random allocation by Aberdeen University 24-hour randomisation service.
P,"Random allocation of 20 facility/catchment area units between pairs matched 
for facility type, geographical distribution, baseline mortality levels, and catchment population size 
Allocated by blindly drawing a card with unit names from each pair and assigning it to IMCI, then assigning the other to comparison"
Q,"Random allocation reported, however, no details regarding methods of randomisation reported"
Q,"Random allocation reported, however, no details regarding methods of randomisation reported"
P,Random allocation software was used to generate a stratified randomisation scheduled with blocks of 4-6.
Q,"Random allocation was performed by order of entering the study, controlling by age (p. 17)"
P,"Random allocation, using block design, in blocks of eight"
P,"Random assignment 1:1, stratified by site"
P,Random assignment centrally performed by fax at Trial Unit of the National Institute for Cancer Reseach of Geneva with use of permuted blocks of variable sizes. Elderly subgroup not planned
Q,"Random assignment of women who met entry criteria following the screening phase to one of three treatment groups: duloxetine 60 mg daily, duloxetine 60 mg twice daily (forced titration from 60 mg daily for 3 days to 60 mg twice daily), or placebo, with randomisation in a 1:1:1 ratio. Random assignment of the participants to treatment groups occurred within two stratified groups, those with and those without current major depressive disorder"
P,"Random assignment via computer generation in ""blocks of 20 to one of 3 groups"""
P,Random distribution table
P,Random list
P,Random lists
P,Random number
P,Random number
P,Random number
P,Random number
P,"Random number chart, computer-generated random number table"
Q,Random number generation' but no report on who undertook it
P,"Random number generator software was used through the ALEA program: randomisation has been performed on-line via a secure internet facility by the TENALEA Clinical Trial Data Management System. Randomisation has been performed in a 1:1 ratio, using randomly permuted blocks with maximum blocksize of 4, within strata formed by use of drugs (Cannabis use, no drugs use)."
